RV;RaVensburg;Baden-Württemberg;/wiki/Landkreis_Ravensburg;(47.787222222222, 9.6169444444444);['Landkreis Ravensburg'];[('Landkreis Ravensburg', '/wiki/Landkreis_Ravensburg'), ('Ravensburg', '/wiki/Ravensburg'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
RW;RottWeil;Baden-Württemberg;/wiki/Landkreis_Rottweil;(48.161666666667, 8.6327777777778);['Landkreis Rottweil'];[('Landkreis Rottweil', '/wiki/Landkreis_Rottweil'), ('Rottweil', '/wiki/Rottweil'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
RZ;RatZeburg;Schleswig-Holstein;/wiki/Kreis_Herzogtum_Lauenburg;(53.59, 10.6);['Kreis Herzogtum Lauenburg'];[('Kreis Herzogtum Lauenburg', '/wiki/Kreis_Herzogtum_Lauenburg'), ('Ratzeburg', '/wiki/Ratzeburg'), ('Schleswig-Holstein', '/wiki/Schleswig-Holstein')]
S;Stuttgart;Baden-Württemberg;/wiki/Stuttgart;(48.775555555556, 9.1827777777778);['Stadt Stuttgart'];[('Stuttgart', '/wiki/Stuttgart'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
SAB;SAarBurg;Rheinland-Pfalz;/wiki/Landkreis_Trier-Saarburg;(49.7, 6.69);['Landkreis Trier-Saarburg'];[('Landkreis Trier-Saarburg', '/wiki/Landkreis_Trier-Saarburg'), ('Saarburg', '/wiki/Saarburg'), ('Rheinland-Pfalz', '/wiki/Rheinland-Pfalz')]
SAD;SchwAnDorf;Bayern;/wiki/Landkreis_Schwandorf;(49.37, 12.25);['Landkreis Schwandorf'];[('Landkreis Schwandorf', '/wiki/Landkreis_Schwandorf'), ('Schwandorf', '/wiki/Schwandorf'), ('Bayern', '/wiki/Bayern')]
SÄK;SÄcKingen;Baden-Württemberg;/wiki/Landkreis_Waldshut;(47.6225, 8.2055555555556);['Landkreis Waldshut'];[('Landkreis Waldshut', '/wiki/Landkreis_Waldshut'), ('Bad Säckingen', '/wiki/Bad_S%C3%A4ckingen'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
SAL;SAarländischer Landtag;Saarland;/wiki/Saarland;(49.383333333333, 6.8333333333333);['Saarland, Landesregierung, Landtag und Polizei'];[('Saarland', '/wiki/Saarland'), ('Landtag des Saarlandes', '/wiki/Landtag_des_Saarlandes'), ('', '#cite_note-FZVO-2'), ('Landtag des Saarlandes', '/wiki/Landtag_des_Saarlandes'), ('Saarland', '/wiki/Saarland')]
SAN;StAdtsteiNach;Bayern;/wiki/Landkreis_Hof;(50.288462, 11.795197);['Landkreis Hof', 'Landkreis Kronach', 'Landkreis Kulmbach'];[('Liste aller deutschen Kfz-Kennzeichen mit einer Gebietseinteilung', '/wiki/Liste_aller_deutschen_Kfz-Kennzeichen_mit_einer_Gebietseinteilung#SAN'), ('Landkreis Hof', '/wiki/Landkreis_Hof'), ('Stadtsteinach', '/wiki/Stadtsteinach'), ('Bayern', '/wiki/Bayern'), ('Landkreis Kronach', '/wiki/Landkreis_Kronach'), ('Landkreis Kulmbach', '/wiki/Landkreis_Kulmbach')]
SAW;SAlzWedel;Sachsen-Anhalt;/wiki/Altmarkkreis_Salzwedel;(52.68, 11.23);['Altmarkkreis Salzwedel'];[('Altmarkkreis Salzwedel', '/wiki/Altmarkkreis_Salzwedel'), ('Salzwedel', '/wiki/Salzwedel'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
SB;SaarBrücken;Saarland;/wiki/Regionalverband_Saarbr%C3%BCcken;(49.25, 6.96);['Regionalverband Saarbrücken ohne die Stadt Völklingen'];[('Regionalverband Saarbrücken', '/wiki/Regionalverband_Saarbr%C3%BCcken'), ('Völklingen', '/wiki/V%C3%B6lklingen'), ('Saarbrücken', '/wiki/Saarbr%C3%BCcken'), ('Saarland', '/wiki/Saarland')]
SBG;StrasBurG;Mecklenburg-Vorpommern;/wiki/Landkreis_Vorpommern-Greifswald;(53.76, 13.89);['Landkreis Vorpommern-Greifswald ohne die Stadt Greifswald'];[('Landkreis Vorpommern-Greifswald', '/wiki/Landkreis_Vorpommern-Greifswald'), ('Greifswald', '/wiki/Greifswald'), ('Strasburg (Uckermark)', '/wiki/Strasburg_(Uckermark)'), ('Mecklenburg-Vorpommern', '/wiki/Mecklenburg-Vorpommern')]
SBK;SchöneBecK;Sachsen-Anhalt;/wiki/Salzlandkreis;(51.85, 11.64);['Salzlandkreis'];[('Salzlandkreis', '/wiki/Salzlandkreis'), ('Schönebeck (Elbe)', '/wiki/Sch%C3%B6nebeck_(Elbe)'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
SC;SChwabach;Bayern;/wiki/Schwabach;(49.329166666667, 11.020833333333);['Stadt Schwabach'];[('Schwabach', '/wiki/Schwabach'), ('Bayern', '/wiki/Bayern')]
SCZ;SChleiZ;Thüringen;/wiki/Saale-Orla-Kreis;(50.58, 11.71);['Saale-Orla-Kreis'];[('Saale-Orla-Kreis', '/wiki/Saale-Orla-Kreis'), ('Schleiz', '/wiki/Schleiz'), ('Thüringen', '/wiki/Th%C3%BCringen')]
SDH;SonDersHausen;Thüringen;/wiki/Kyffh%C3%A4userkreis;(51.32, 10.98);['Kyffhäuserkreis'];[('Kyffhäuserkreis', '/wiki/Kyffh%C3%A4userkreis'), ('Sondershausen', '/wiki/Sondershausen'), ('Thüringen', '/wiki/Th%C3%BCringen')]
SDL;StenDaL;Sachsen-Anhalt;/wiki/Landkreis_Stendal;(52.7, 11.84);['Landkreis Stendal'];[('Landkreis Stendal', '/wiki/Landkreis_Stendal'), ('Stendal', '/wiki/Stendal'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
SDT;SchweDT;Brandenburg;/wiki/Landkreis_Uckermark;(53.21, 13.86);['Landkreis Uckermark'];[('Landkreis Uckermark', '/wiki/Landkreis_Uckermark'), ('Schwedt/Oder', '/wiki/Schwedt/Oder'), ('Brandenburg', '/wiki/Brandenburg')]
SE;SEgeberg;Schleswig-Holstein;/wiki/Kreis_Segeberg;(53.92, 10.14);['Kreis Segeberg'];[('Kreis Segeberg', '/wiki/Kreis_Segeberg'), ('Bad Segeberg', '/wiki/Bad_Segeberg'), ('Schleswig-Holstein', '/wiki/Schleswig-Holstein')]
SEB;SEBnitz;Sachsen;/wiki/Landkreis_S%C3%A4chsische_Schweiz-Osterzgebirge;(50.92, 13.87);['Landkreis Sächsische Schweiz-Osterzgebirge'];[('Landkreis Sächsische Schweiz-Osterzgebirge', '/wiki/Landkreis_S%C3%A4chsische_Schweiz-Osterzgebirge'), ('Sebnitz', '/wiki/Sebnitz'), ('Sachsen', '/wiki/Sachsen')]
SEE;SEElow;Brandenburg;/wiki/Landkreis_M%C3%A4rkisch-Oderland;(52.61, 14.15);['Landkreis Märkisch-Oderland'];[('Landkreis Märkisch-Oderland', '/wiki/Landkreis_M%C3%A4rkisch-Oderland'), ('Seelow', '/wiki/Seelow'), ('Brandenburg', '/wiki/Brandenburg')]
SEF;SchEinFeld;Bayern;/wiki/Landkreis_Neustadt_an_der_Aisch-Bad_Windsheim;(49.57, 10.47);['Landkreis Neustadt an der Aisch-Bad Windsheim'];[('Landkreis Neustadt an der Aisch-Bad Windsheim', '/wiki/Landkreis_Neustadt_an_der_Aisch-Bad_Windsheim'), ('Scheinfeld', '/wiki/Scheinfeld'), ('Bayern', '/wiki/Bayern')]
SEL;SELb;Bayern;/wiki/Landkreis_Wunsiedel_im_Fichtelgebirge;(50.09, 12.04);['Landkreis Wunsiedel im Fichtelgebirge'];[('Landkreis Wunsiedel im Fichtelgebirge', '/wiki/Landkreis_Wunsiedel_im_Fichtelgebirge'), ('Selb', '/wiki/Selb'), ('Bayern', '/wiki/Bayern')]
SFB;SenFtenBerg;Brandenburg;/wiki/Landkreis_Oberspreewald-Lausitz;(51.518888888889, 14.005555555556);['Landkreis Oberspreewald-Lausitz'];[('Landkreis Oberspreewald-Lausitz', '/wiki/Landkreis_Oberspreewald-Lausitz'), ('Senftenberg', '/wiki/Senftenberg'), ('Brandenburg', '/wiki/Brandenburg')]
SFT;StaßFurT;Sachsen-Anhalt;/wiki/Salzlandkreis;(51.85, 11.64);['Salzlandkreis'];[('Salzlandkreis', '/wiki/Salzlandkreis'), ('Staßfurt', '/wiki/Sta%C3%9Ffurt'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
SG;SolinGen;Nordrhein-Westfalen;/wiki/Solingen;(51.171388888889, 7.0833333333333);['Stadt Solingen'];[('Solingen', '/wiki/Solingen'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
SGH;SanGerHausen;Sachsen-Anhalt;/wiki/Landkreis_Mansfeld-S%C3%BCdharz;(51.54, 11.36);['Landkreis Mansfeld-Südharz'];[('Landkreis Mansfeld-Südharz', '/wiki/Landkreis_Mansfeld-S%C3%BCdharz'), ('Sangerhausen', '/wiki/Sangerhausen'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
SH;Schleswig-Holstein;Schleswig-Holstein;/wiki/Schleswig-Holstein;(54.4700375, 9.51416);['Schleswig-Holstein, Landesregierung, Landtag und Polizei'];[('Schleswig-Holstein', '/wiki/Schleswig-Holstein'), ('Landtag Schleswig-Holstein', '/wiki/Landtag_Schleswig-Holstein'), ('', '#cite_note-FZVO-2'), ('Schleswig-Holstein', '/wiki/Schleswig-Holstein')]
SHA;Schwäbisch HAll;Baden-Württemberg;/wiki/Landkreis_Schw%C3%A4bisch_Hall;(49.116111111111, 9.7372222222222);['Landkreis Schwäbisch Hall'];[('Landkreis Schwäbisch Hall', '/wiki/Landkreis_Schw%C3%A4bisch_Hall'), ('Schwäbisch Hall', '/wiki/Schw%C3%A4bisch_Hall'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
SHG;StadtHaGen;Niedersachsen;/wiki/Landkreis_Schaumburg;(52.29, 9.21);['Landkreis Schaumburg'];[('Landkreis Schaumburg', '/wiki/Landkreis_Schaumburg'), ('Stadthagen', '/wiki/Stadthagen'), ('Niedersachsen', '/wiki/Niedersachsen')]
SHK;Saale-Holzland-Kreis;Thüringen;/wiki/Saale-Holzland-Kreis;(50.92, 11.75);['Saale-Holzland-Kreis'];[('Saale-Holzland-Kreis', '/wiki/Saale-Holzland-Kreis'), ('Saale', '/wiki/Saale'), ('Thüringer Holzland', '/wiki/Th%C3%BCringer_Holzland'), ('Thüringen', '/wiki/Th%C3%BCringen')]
SHL;SuHL;Thüringen;/wiki/Suhl;(50.610833333333, 10.693333333333);['Stadt Suhl'];[('Suhl', '/wiki/Suhl'), ('Thüringen', '/wiki/Th%C3%BCringen')]
SI;SIegen;Nordrhein-Westfalen;/wiki/Kreis_Siegen-Wittgenstein;(50.94, 8.19);['Kreis Siegen-Wittgenstein'];[('Kreis Siegen-Wittgenstein', '/wiki/Kreis_Siegen-Wittgenstein'), ('Siegen', '/wiki/Siegen'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
SIG;SIGmaringen;Baden-Württemberg;/wiki/Landkreis_Sigmaringen;(48.090555555556, 9.2147222222222);['Landkreis Sigmaringen'];[('Landkreis Sigmaringen', '/wiki/Landkreis_Sigmaringen'), ('Sigmaringen', '/wiki/Sigmaringen'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
SIM;SIMmern;Rheinland-Pfalz;/wiki/Rhein-Hunsr%C3%BCck-Kreis;(50.04, 7.5);['Rhein-Hunsrück-Kreis'];[('Rhein-Hunsrück-Kreis', '/wiki/Rhein-Hunsr%C3%BCck-Kreis'), ('Simmern/Hunsrück', '/wiki/Simmern/Hunsr%C3%BCck'), ('Rheinland-Pfalz', '/wiki/Rheinland-Pfalz')]
SK;SaaleKreis;Sachsen-Anhalt;/wiki/Saalekreis;(51.43, 11.87);['Saalekreis'];[('Saalekreis', '/wiki/Saalekreis'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
SL;SchLeswig;Schleswig-Holstein;/wiki/Kreis_Schleswig-Flensburg;(54.62, 9.51);['Kreis Schleswig-Flensburg'];[('Kreis Schleswig-Flensburg', '/wiki/Kreis_Schleswig-Flensburg'), ('Schleswig', '/wiki/Schleswig'), ('Schleswig-Holstein', '/wiki/Schleswig-Holstein')]
SLE;SchLEiden;Nordrhein-Westfalen;/wiki/Kreis_D%C3%BCren;(50.8057, 6.4879);['Kreis Düren', 'Kreis Euskirchen'];[('Kreis Düren', '/wiki/Kreis_D%C3%BCren'), ('Schleiden', '/wiki/Schleiden'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen'), ('Kreis Euskirchen', '/wiki/Kreis_Euskirchen')]
SLF;SaaLFeld;Thüringen;/wiki/Landkreis_Saalfeld-Rudolstadt;(50.64, 11.31);['Landkreis Saalfeld-Rudolstadt'];[('Landkreis Saalfeld-Rudolstadt', '/wiki/Landkreis_Saalfeld-Rudolstadt'), ('Saalfeld/Saale', '/wiki/Saalfeld/Saale'), ('Thüringen', '/wiki/Th%C3%BCringen')]
SLG;SauLGau;Baden-Württemberg;/wiki/Landkreis_Ravensburg;(47.787222222222, 9.6169444444444);['Landkreis Ravensburg', 'Landkreis Sigmaringen'];[('Liste aller deutschen Kfz-Kennzeichen mit einer Gebietseinteilung', '/wiki/Liste_aller_deutschen_Kfz-Kennzeichen_mit_einer_Gebietseinteilung#SLG'), ('Landkreis Ravensburg', '/wiki/Landkreis_Ravensburg'), ('Bad Saulgau', '/wiki/Bad_Saulgau'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg'), ('Landkreis Sigmaringen', '/wiki/Landkreis_Sigmaringen')]
SLK;SalzLandKreis;Sachsen-Anhalt;/wiki/Salzlandkreis;(51.85, 11.64);['Salzlandkreis'];[('Salzlandkreis', '/wiki/Salzlandkreis'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
SLN;SchmölLN;Thüringen;/wiki/Landkreis_Altenburger_Land;(50.96, 12.4);['Landkreis Altenburger Land'];[('Landkreis Altenburger Land', '/wiki/Landkreis_Altenburger_Land'), ('Schmölln', '/wiki/Schm%C3%B6lln'), ('Thüringen', '/wiki/Th%C3%BCringen')]
SLS;SaarLouiS;Saarland;/wiki/Landkreis_Saarlouis;(49.36, 6.78);['Landkreis Saarlouis'];[('Landkreis Saarlouis', '/wiki/Landkreis_Saarlouis'), ('Saarlouis', '/wiki/Saarlouis'), ('Saarland', '/wiki/Saarland')]
SLÜ;SchLÜchtern;Hessen;/wiki/Main-Kinzig-Kreis;(50.201111111111, 9.1975);['Main-Kinzig-Kreis ohne die Stadt Hanau'];[('Main-Kinzig-Kreis', '/wiki/Main-Kinzig-Kreis'), ('Hanau', '/wiki/Hanau'), ('Schlüchtern', '/wiki/Schl%C3%BCchtern'), ('Hessen', '/wiki/Hessen')]
SLZ;SaLZungen;Thüringen;/wiki/Wartburgkreis;(50.89, 10.21);['Wartburgkreis'];[('Wartburgkreis', '/wiki/Wartburgkreis'), ('Bad Salzungen', '/wiki/Bad_Salzungen'), ('Thüringen', '/wiki/Th%C3%BCringen')]
SM;SchMalkalden;Thüringen;/wiki/Landkreis_Schmalkalden-Meiningen;(50.63, 10.4);['Landkreis Schmalkalden-Meiningen'];[('Landkreis Schmalkalden-Meiningen', '/wiki/Landkreis_Schmalkalden-Meiningen'), ('Schmalkalden', '/wiki/Schmalkalden'), ('Thüringen', '/wiki/Th%C3%BCringen')]
SMÜ;SchwabMÜnchen;Bayern;/wiki/Landkreis_Augsburg;(48.35, 10.73);['Landkreis Augsburg'];[('Landkreis Augsburg', '/wiki/Landkreis_Augsburg'), ('Schwabmünchen', '/wiki/Schwabm%C3%BCnchen'), ('Bayern', '/wiki/Bayern')]
SN;SchweriN;Mecklenburg-Vorpommern;/wiki/Schwerin;(53.628888888889, 11.415);['Stadt Schwerin'];[('Schwerin', '/wiki/Schwerin'), ('Mecklenburg-Vorpommern', '/wiki/Mecklenburg-Vorpommern')]
SO;SOest;Nordrhein-Westfalen;/wiki/Kreis_Soest;(51.56, 8.22);['Kreis Soest'];[('Kreis Soest', '/wiki/Kreis_Soest'), ('Soest', '/wiki/Soest'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
SOB;SchrOBenhausen;Bayern;/wiki/Landkreis_Neuburg-Schrobenhausen;(48.66, 11.2);['Landkreis Neuburg-Schrobenhausen'];[('Landkreis Neuburg-Schrobenhausen', '/wiki/Landkreis_Neuburg-Schrobenhausen'), ('Schrobenhausen', '/wiki/Schrobenhausen'), ('Bayern', '/wiki/Bayern')]
SOG;SchOnGau;Bayern;/wiki/Landkreis_Weilheim-Schongau;(47.79, 11.05);['Landkreis Weilheim-Schongau'];[('Landkreis Weilheim-Schongau', '/wiki/Landkreis_Weilheim-Schongau'), ('Schongau', '/wiki/Schongau'), ('Bayern', '/wiki/Bayern')]
SOK;Saale-Orla-Kreis;Thüringen;/wiki/Saale-Orla-Kreis;(50.58, 11.71);['Saale-Orla-Kreis'];[('Saale-Orla-Kreis', '/wiki/Saale-Orla-Kreis'), ('Saale', '/wiki/Saale'), ('Orla', '/wiki/Orla'), ('Thüringen', '/wiki/Th%C3%BCringen')]
SÖM;SÖMmerda;Thüringen;/wiki/Landkreis_S%C3%B6mmerda;(51.16, 11.16);['Landkreis Sömmerda'];[('Landkreis Sömmerda', '/wiki/Landkreis_S%C3%B6mmerda'), ('Sömmerda', '/wiki/S%C3%B6mmerda'), ('Thüringen', '/wiki/Th%C3%BCringen')]
SON;SONneberg;Thüringen;/wiki/Landkreis_Sonneberg;(50.41, 11.13);['Landkreis Sonneberg'];[('Landkreis Sonneberg', '/wiki/Landkreis_Sonneberg'), ('Sonneberg', '/wiki/Sonneberg'), ('Thüringen', '/wiki/Th%C3%BCringen')]
SP;SPeyer;Rheinland-Pfalz;/wiki/Speyer;(49.3172, 8.441);['Stadt Speyer'];[('Speyer', '/wiki/Speyer'), ('Rheinland-Pfalz', '/wiki/Rheinland-Pfalz')]
SPB;SPremBerg;Brandenburg;/wiki/Landkreis_Spree-Nei%C3%9Fe;(51.75, 14.652777777778);['Landkreis Spree-Neiße'];[('Landkreis Spree-Neiße', '/wiki/Landkreis_Spree-Nei%C3%9Fe'), ('Spremberg', '/wiki/Spremberg'), ('Brandenburg', '/wiki/Brandenburg')]
SPN;SPree, Neiße;Brandenburg;/wiki/Landkreis_Spree-Nei%C3%9Fe;(51.75, 14.652777777778);['Landkreis Spree-Neiße'];[('Landkreis Spree-Neiße', '/wiki/Landkreis_Spree-Nei%C3%9Fe'), ('Spree', '/wiki/Spree'), ('Lausitzer Neiße', '/wiki/Lausitzer_Nei%C3%9Fe'), ('Brandenburg', '/wiki/Brandenburg')]
SR;StRaubing;Bayern;/wiki/Landkreis_Straubing-Bogen;(48.9, 12.58);['Landkreis Straubing-Bogen', 'Stadt Straubing'];[('Liste aller deutschen Kfz-Kennzeichen mit einer Gebietseinteilung', '/wiki/Liste_aller_deutschen_Kfz-Kennzeichen_mit_einer_Gebietseinteilung#SR'), ('Landkreis Straubing-Bogen', '/wiki/Landkreis_Straubing-Bogen'), ('Bayern', '/wiki/Bayern'), ('Straubing', '/wiki/Straubing')]
SRB;StRausBerg;Brandenburg;/wiki/Landkreis_M%C3%A4rkisch-Oderland;(52.61, 14.15);['Landkreis Märkisch-Oderland'];[('Landkreis Märkisch-Oderland', '/wiki/Landkreis_M%C3%A4rkisch-Oderland'), ('Strausberg', '/wiki/Strausberg'), ('Brandenburg', '/wiki/Brandenburg')]
SRO;StadtROda;Thüringen;/wiki/Saale-Holzland-Kreis;(50.92, 11.75);['Saale-Holzland-Kreis'];[('Saale-Holzland-Kreis', '/wiki/Saale-Holzland-Kreis'), ('Stadtroda', '/wiki/Stadtroda'), ('Thüringen', '/wiki/Th%C3%BCringen')]
ST;STeinfurt;Nordrhein-Westfalen;/wiki/Kreis_Steinfurt;(52.21, 7.58);['Kreis Steinfurt'];[('Kreis Steinfurt', '/wiki/Kreis_Steinfurt'), ('Steinfurt', '/wiki/Steinfurt'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
STA;STArnberg;Bayern;/wiki/Landkreis_Starnberg;(48.01, 11.28);['Landkreis Starnberg'];[('Landkreis Starnberg', '/wiki/Landkreis_Starnberg'), ('Starnberg', '/wiki/Starnberg'), ('Bayern', '/wiki/Bayern')]
STB;STernBerg;Mecklenburg-Vorpommern;/wiki/Landkreis_Ludwigslust-Parchim;(53.45, 11.55);['Landkreis Ludwigslust-Parchim'];[('Landkreis Ludwigslust-Parchim', '/wiki/Landkreis_Ludwigslust-Parchim'), ('Sternberg', '/wiki/Sternberg'), ('Mecklenburg-Vorpommern', '/wiki/Mecklenburg-Vorpommern')]
STD;STaDe;Niedersachsen;/wiki/Landkreis_Stade;(53.59, 9.41);['Landkreis Stade'];[('Landkreis Stade', '/wiki/Landkreis_Stade'), ('Stade', '/wiki/Stade'), ('Niedersachsen', '/wiki/Niedersachsen')]
STE;STaffelstEin;Bayern;/wiki/Landkreis_Lichtenfels;(50.11, 11.12);['Landkreis Lichtenfels'];[('Landkreis Lichtenfels', '/wiki/Landkreis_Lichtenfels'), ('Bad Staffelstein', '/wiki/Bad_Staffelstein'), ('Bayern', '/wiki/Bayern')]
STL;STolLberg;Sachsen;/wiki/Erzgebirgskreis;(50.61, 12.95);['Erzgebirgskreis'];[('Erzgebirgskreis', '/wiki/Erzgebirgskreis'), ('Stollberg/Erzgeb.', '/wiki/Stollberg/Erzgeb.'), ('Sachsen', '/wiki/Sachsen')]
STO;STOckach;Baden-Württemberg;/wiki/Landkreis_Konstanz;(47.669166666667, 9.1777777777778);['Landkreis Konstanz', 'Landkreis Sigmaringen'];[('Liste aller deutschen Kfz-Kennzeichen mit einer Gebietseinteilung', '/wiki/Liste_aller_deutschen_Kfz-Kennzeichen_mit_einer_Gebietseinteilung#STO'), ('Landkreis Konstanz', '/wiki/Landkreis_Konstanz'), ('Stockach', '/wiki/Stockach'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg'), ('Landkreis Sigmaringen', '/wiki/Landkreis_Sigmaringen')]
SU;SiegbUrg;Nordrhein-Westfalen;/wiki/Rhein-Sieg-Kreis;(50.793, 7.2071);['Rhein-Sieg-Kreis'];[('Rhein-Sieg-Kreis', '/wiki/Rhein-Sieg-Kreis'), ('Siegburg', '/wiki/Siegburg'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
SUL;SULzbach-Rosenberg;Bayern;/wiki/Landkreis_Amberg-Sulzbach;(49.49, 11.8);['Landkreis Amberg-Sulzbach'];[('Landkreis Amberg-Sulzbach', '/wiki/Landkreis_Amberg-Sulzbach'), ('Sulzbach-Rosenberg', '/wiki/Sulzbach-Rosenberg'), ('Bayern', '/wiki/Bayern')]
SÜW;SÜdliche Weinstraße;Rheinland-Pfalz;/wiki/Landkreis_S%C3%BCdliche_Weinstra%C3%9Fe;(49.19, 8.05);['Landkreis Südliche Weinstraße'];[('Landkreis Südliche Weinstraße', '/wiki/Landkreis_S%C3%BCdliche_Weinstra%C3%9Fe'), ('Deutsche Weinstraße', '/wiki/Deutsche_Weinstra%C3%9Fe'), ('Rheinland-Pfalz', '/wiki/Rheinland-Pfalz')]
SW;SchWeinfurt;Bayern;/wiki/Schweinfurt;(50.045, 10.234166666667);['Stadt Schweinfurt', 'Landkreis Schweinfurt'];[('Liste aller deutschen Kfz-Kennzeichen mit einer Gebietseinteilung', '/wiki/Liste_aller_deutschen_Kfz-Kennzeichen_mit_einer_Gebietseinteilung#SW'), ('Schweinfurt', '/wiki/Schweinfurt'), ('Bayern', '/wiki/Bayern'), ('Landkreis Schweinfurt', '/wiki/Landkreis_Schweinfurt')]
SWA;SchWAlbach;Hessen;/wiki/Rheingau-Taunus-Kreis;(50.148402777778, 8.0732638888889);['Rheingau-Taunus-Kreis'];[('Rheingau-Taunus-Kreis', '/wiki/Rheingau-Taunus-Kreis'), ('Bad Schwalbach', '/wiki/Bad_Schwalbach'), ('Hessen', '/wiki/Hessen')]
SY;SYke;Niedersachsen;/wiki/Landkreis_Diepholz;(52.72, 8.73);['Landkreis Diepholz'];[('Landkreis Diepholz', '/wiki/Landkreis_Diepholz'), ('Syke', '/wiki/Syke'), ('Niedersachsen', '/wiki/Niedersachsen')]
SZ;SalZgitter;Niedersachsen;/wiki/Salzgitter;(52.15039, 10.35932);['Stadt Salzgitter'];[('Salzgitter', '/wiki/Salzgitter'), ('Niedersachsen', '/wiki/Niedersachsen')]
SZB;SchwarZenBerg;Sachsen;/wiki/Erzgebirgskreis;(50.61, 12.95);['Erzgebirgskreis'];[('Erzgebirgskreis', '/wiki/Erzgebirgskreis'), ('Schwarzenberg/Erzgeb.', '/wiki/Schwarzenberg/Erzgeb.'), ('Sachsen', '/wiki/Sachsen')]
TBB;TauBerBischofsheim;Baden-Württemberg;/wiki/Main-Tauber-Kreis;(49.623055555556, 9.6611111111111);['Main-Tauber-Kreis'];[('Main-Tauber-Kreis', '/wiki/Main-Tauber-Kreis'), ('Tauberbischofsheim', '/wiki/Tauberbischofsheim'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
TDO;Torgau, Delitzsch, Oschatz;Sachsen;/wiki/Landkreis_Nordsachsen;(51.47, 12.78);['Landkreis Nordsachsen'];[('Landkreis Nordsachsen', '/wiki/Landkreis_Nordsachsen'), ('Torgau', '/wiki/Torgau'), ('Delitzsch', '/wiki/Delitzsch'), ('Oschatz', '/wiki/Oschatz'), ('Sachsen', '/wiki/Sachsen')]
TE;TEcklenburg;Nordrhein-Westfalen;/wiki/Kreis_Steinfurt;(52.21, 7.58);['Kreis Steinfurt'];[('Kreis Steinfurt', '/wiki/Kreis_Steinfurt'), ('Tecklenburg', '/wiki/Tecklenburg'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
TET;TETerow;Mecklenburg-Vorpommern;/wiki/Landkreis_Rostock;(53.91, 12.25);['Landkreis Rostock'];[('Landkreis Rostock', '/wiki/Landkreis_Rostock'), ('Teterow', '/wiki/Teterow'), ('Mecklenburg-Vorpommern', '/wiki/Mecklenburg-Vorpommern')]
TF;Teltow, Fläming;Brandenburg;/wiki/Landkreis_Teltow-Fl%C3%A4ming;(52.07, 13.28);['Landkreis Teltow-Fläming'];[('Landkreis Teltow-Fläming', '/wiki/Landkreis_Teltow-Fl%C3%A4ming'), ('Teltow (Landschaft)', '/wiki/Teltow_(Landschaft)'), ('Fläming', '/wiki/Fl%C3%A4ming'), ('Brandenburg', '/wiki/Brandenburg')]
TG;TorGau;Sachsen;/wiki/Landkreis_Nordsachsen;(51.47, 12.78);['Landkreis Nordsachsen'];[('Landkreis Nordsachsen', '/wiki/Landkreis_Nordsachsen'), ('Torgau', '/wiki/Torgau'), ('Sachsen', '/wiki/Sachsen')]
THL;THüringer Landtag;Thüringen;/wiki/Th%C3%BCringen;(50.903333333333, 11.026388888889);['Thüringen, Landesregierung und Landtag'];[('Thüringen', '/wiki/Th%C3%BCringen'), ('Thüringer Landtag', '/wiki/Th%C3%BCringer_Landtag'), ('Thüringen', '/wiki/Th%C3%BCringen')]
THW;Technisches HilfsWerk;bundesweit;/wiki/Technisches_Hilfswerk;(0, 0);['Bundesanstalt Technisches Hilfswerk'];[('Technisches Hilfswerk', '/wiki/Technisches_Hilfswerk')]
TIR;TIRschenreuth;Bayern;/wiki/Landkreis_Tirschenreuth;(49.9, 12.2);['Landkreis Tirschenreuth'];[('Landkreis Tirschenreuth', '/wiki/Landkreis_Tirschenreuth'), ('Tirschenreuth', '/wiki/Tirschenreuth'), ('Bayern', '/wiki/Bayern')]
